Avg F519-522;M1152 in F134 medium;;;;
22.02.2017 19:36:21 ;28,32333333;7,006666667;49,7;648,6666667;5,893522709
22.02.2017 19:41:32 ;28,40666667;7,003333333;50,13333333;652;5,908507304
22.02.2017 19:46:47 ;28,49333333;7,003333333;50,16666667;654,3333333;6,028585456
22.02.2017 19:51:55 ;28,58333333;7,003333333;49,56666667;658,3333333;6,124883255
22.02.2017 19:57:07 ;28,66666667;7,003333333;49,46666667;670;6,109213471
22.02.2017 20:02:18 ;28,75333333;7,003333333;49,36666667;677;6,108982396
22.02.2017 20:07:34 ;28,84333333;7,003333333;50;674,6666667;6,356648515
22.02.2017 20:12:49 ;28,93;7,003333333;49,73333333;679,6666667;6,492042066
22.02.2017 20:18:01 ;29,01666667;7,003333333;49,2;695;7,154095386
22.02.2017 20:23:12 ;29,10333333;6,996666667;49,9;709,3333333;6,938575601
22.02.2017 20:28:26 ;29,19;7,003333333;49,7;703,6666667;7,385742505
22.02.2017 20:33:35 ;29,27333333;7,003333333;49,7;709,6666667;7,837666548
22.02.2017 20:38:48 ;29,36333333;7,006666667;50;707,3333333;7,122226101
22.02.2017 20:44:02 ;29,45;7,003333333;49,83333333;711,6666667;7,484389648
22.02.2017 20:49:15 ;29,53666667;7,003333333;49,96666667;714;7,909450455
22.02.2017 20:54:24 ;29,62333333;7,006666667;49,36666667;722,6666667;7,393247933
22.02.2017 20:59:35 ;29,71;7,006666667;49,46666667;731,3333333;8,093719861
22.02.2017 21:04:50 ;29,79666667;7,003333333;50,4;737;8,114524184
22.02.2017 21:10:00 ;29,88333333;7,003333333;49,86666667;726,6666667;7,848630384
22.02.2017 21:15:12 ;29,97;7;49,6;732,3333333;8,303372525
22.02.2017 21:20:24 ;30,05333333;7,003333333;49,36666667;742,3333333;8,0207584
22.02.2017 21:25:40 ;30,14333333;7,006666667;50,03333333;744;7,917216538
22.02.2017 21:30:54 ;30,23333333;7;50,06666667;744;8,46850532
22.02.2017 21:36:02 ;30,31666667;7,003333333;49,7;753,6666667;8,211638196
22.02.2017 21:41:14 ;30,40333333;7,003333333;50,1;758;8,009979146
22.02.2017 21:46:28 ;30,49333333;7,003333333;50,03333333;761,6666667;8,404598006
22.02.2017 21:51:36 ;30,57333333;7,006666667;50,13333333;763,6666667;8,415572616
22.02.2017 21:56:48 ;30,66333333;7,006666667;49,16666667;776,6666667;8,503596275
22.02.2017 22:02:03 ;30,75333333;7,006666667;49,76666667;783;8,821931323
22.02.2017 22:07:14 ;30,83666667;7,006666667;50;784,6666667;8,842302794
22.02.2017 22:12:25 ;30,92333333;7,003333333;50,16666667;794,3333333;8,477522731
22.02.2017 22:17:37 ;31,01;7,003333333;49,33333333;803;8,668867894
22.02.2017 22:22:49 ;31,09333333;7,003333333;49,66666667;803,3333333;9,093986209
22.02.2017 22:28:01 ;31,18333333;6,993333333;50,26666667;802,6666667;9,192620944
22.02.2017 22:33:15 ;31,27333333;7,003333333;49,86666667;813,3333333;9,495701194
22.02.2017 22:38:23 ;31,35333333;7,003333333;49,63333333;817,6666667;9,383931267
22.02.2017 22:43:36 ;31,44333333;7,003333333;50,26666667;827,3333333;9,63029106
22.02.2017 22:48:51 ;31,53333333;7,003333333;49,8;830;9,872466565
22.02.2017 22:54:00 ;31,61333333;7,003333333;50,16666667;830,3333333;9,78243326
22.02.2017 22:59:12 ;31,70333333;6,996666667;49,4;849;9,869971276
22.02.2017 23:04:28 ;31,79333333;7,003333333;49,63333333;859;10,43958257
22.02.2017 23:09:37 ;31,87666667;7,003333333;49,96666667;862;10,17691433
22.02.2017 23:14:50 ;31,96333333;7,003333333;49,8;868;10,43076339
22.02.2017 23:20:05 ;32,05333333;7,003333333;49,7;876;10,37108715
22.02.2017 23:25:17 ;32,13666667;7,003333333;49,46666667;887,6666667;10,43730026
22.02.2017 23:30:25 ;32,22333333;7,006666667;50,1;885;10,7511402
22.02.2017 23:35:39 ;32,31333333;7;50,45;850;10,4628192
22.02.2017 23:40:51 ;32,39666667;7,006666667;49,55;758,6666667;9,936919639
22.02.2017 23:46:02 ;32,48333333;7;49,63333333;758,6666667;9,688137116
22.02.2017 23:51:17 ;32,57333333;7,003333333;50,43333333;755,6666667;10,00591694
22.02.2017 23:56:29 ;32,65666667;7,003333333;49,93333333;761,3333333;10,11820442
23.02.2017 00:01:41 ;32,74333333;7,003333333;49,8;772,3333333;10,52437885
23.02.2017 00:06:56 ;32,83333333;7,003333333;50,36666667;773,3333333;11,00273301
23.02.2017 00:12:04 ;32,91666667;7,003333333;50,23333333;772,3333333;11,14636192
23.02.2017 00:17:15 ;33,00333333;7,006666667;49,13333333;786;10,66106669
23.02.2017 00:22:34 ;33,09333333;7;49,46666667;787,3333333;10,8074148
23.02.2017 00:27:46 ;33,17666667;7;50,23333333;803,3333333;10,81920573
23.02.2017 00:32:54 ;33,26333333;7,003333333;50,3;779,6666667;11,26531287
23.02.2017 00:38:06 ;33,35333333;7,003333333;49,56666667;792,6666667;11,29743976
23.02.2017 00:43:22 ;33,43666667;7,003333333;49,43333333;799,6666667;11,19023222
23.02.2017 00:48:34 ;33,52333333;7,006666667;50,4;795;11,82747962
23.02.2017 00:53:49 ;33,61333333;7,003333333;49,7;806,3333333;11,82964283
23.02.2017 00:58:57 ;33,69666667;7;49,36666667;815;12,06166314
23.02.2017 01:04:11 ;33,78333333;7;50,13333333;819;12,09337165
23.02.2017 01:09:26 ;33,87333333;6,996666667;50,26666667;818;12,20179783
23.02.2017 01:14:34 ;33,95666667;7,003333333;49,9;823;12,45550886
23.02.2017 01:19:45 ;34,04333333;7,003333333;49,56666667;843,3333333;12,3817029
23.02.2017 01:25:04 ;34,13333333;7,003333333;50,2;838,6666667;12,40626999
23.02.2017 01:30:15 ;34,22333333;7,003333333;50,23333333;838;12,73779238
23.02.2017 01:35:28 ;34,30666667;7,003333333;49,63333333;853,3333333;12,59705884
23.02.2017 01:40:39 ;34,39333333;7,003333333;50,2;857,3333333;12,44501454
23.02.2017 01:45:53 ;34,48333333;7,003333333;50,16666667;855,6666667;13,31347709
23.02.2017 01:51:03 ;34,56666667;7;49,53333333;861,6666667;12,84614903
23.02.2017 01:56:17 ;34,65333333;7,003333333;49,33333333;869,6666667;12,77360032
23.02.2017 02:01:28 ;34,74333333;7,003333333;50,03333333;872;12,9571594
23.02.2017 02:06:39 ;34,82666667;7,01;49,83333333;869;13,47896318
23.02.2017 02:11:54 ;34,91333333;7,01;49,43333333;881,6666667;12,97900076
23.02.2017 02:17:05 ;35,00333333;7,006666667;49,66666667;883;13,60206475
23.02.2017 02:22:17 ;35,08666667;7,006666667;50,8;885,3333333;13,03220658
23.02.2017 02:27:31 ;35,17333333;7,003333333;50,3;884,3333333;13,63227644
23.02.2017 02:32:44 ;35,26333333;7;49,9;833,6666667;13,67080292
23.02.2017 02:37:56 ;35,34666667;7,01;50,3;835;13,24257298
23.02.2017 02:43:10 ;35,43333333;7,01;50,4;833,6666667;13,51264065
23.02.2017 02:48:21 ;35,52333333;7,006666667;49,95;837;13,39636079
23.02.2017 02:53:33 ;35,60666667;7,006666667;49,7;842,6666667;13,56986309
23.02.2017 02:58:48 ;35,69333333;7,003333333;50,35;839,3333333;14,03961421
23.02.2017 03:04:05 ;35,78333333;7,003333333;49,73333333;768,3333333;12,85280628
23.02.2017 03:09:14 ;35,87;7,006666667;49,56666667;778,6666667;12,9557577
23.02.2017 03:14:28 ;35,95666667;7,01;49,93333333;777;12,70195656
23.02.2017 03:19:36 ;36,04333333;7,006666667;50,33333333;777,3333333;13,31695954
23.02.2017 03:24:51 ;36,13333333;7,006666667;49,6;775,3333333;13,13752662
23.02.2017 03:30:06 ;36,21666667;7,003333333;49,6;781,3333333;13,55601567
23.02.2017 03:35:14 ;36,30333333;7,003333333;49,96666667;782;13,35237779
23.02.2017 03:40:27 ;36,39333333;7,01;50,3;772,3333333;13,49433067
23.02.2017 03:45:41 ;36,47666667;7;50,03333333;775,3333333;13,49737663
23.02.2017 03:50:53 ;36,56333333;7,003333333;49,4;784;13,21505314
23.02.2017 03:56:06 ;36,65333333;7,006666667;50,2;779;13,83371115
23.02.2017 04:01:16 ;36,73666667;7,006666667;49,93333333;780,3333333;13,58102477
23.02.2017 04:06:32 ;36,82333333;7,003333333;49,73333333;778,6666667;13,54317835
23.02.2017 04:11:41 ;36,91333333;7,003333333;49,63333333;787;14,09080232
23.02.2017 04:16:53 ;36,99666667;7,003333333;50,13333333;787;14,06598601
23.02.2017 04:22:05 ;37,08333333;7;50,1;786,3333333;14,18495131
23.02.2017 04:27:17 ;37,17333333;7,006666667;49,83333333;801,6666667;13,29670621
23.02.2017 04:32:31 ;37,25666667;7,006666667;49,53333333;795,3333333;14,89703436
23.02.2017 04:37:44 ;37,34333333;7,01;50,06666667;801;14,94097404
23.02.2017 04:42:55 ;37,43333333;7;49,9;792;14,36267202
23.02.2017 04:48:10 ;37,52;7,006666667;49,4;798,6666667;14,61871294
23.02.2017 04:53:21 ;37,60333333;7,003333333;49,7;800,6666667;14,90465407
23.02.2017 04:58:33 ;37,69333333;7,01;50,13333333;793,6666667;14,71372308
23.02.2017 05:03:47 ;37,78;7;50,13333333;794;14,672895
23.02.2017 05:08:56 ;37,86333333;7,006666667;49,7;799,6666667;15,13471204
23.02.2017 05:14:09 ;37,95333333;7,006666667;49,93333333;807,3333333;15,21310174
23.02.2017 05:19:20 ;38,03666667;7,006666667;50,23333333;801,6666667;15,3232027
23.02.2017 05:24:36 ;38,12333333;7,01;50,06666667;801,3333333;15,17002763
23.02.2017 05:29:44 ;38,21333333;7,006666667;49,56666667;804;15,11288327
23.02.2017 05:34:59 ;38,3;7;49,83333333;805,6666667;15,28116014
23.02.2017 05:40:14 ;38,38666667;7,01;50,1;805,3333333;15,05167619
23.02.2017 05:45:27 ;38,47333333;7,01;49,6;806;15,06800649
23.02.2017 05:50:41 ;38,56333333;7,006666667;49,73333333;811;15,40042546
23.02.2017 05:55:50 ;38,64666667;6,996666667;49,73333333;810;15,17598116
23.02.2017 06:01:04 ;38,73333333;7,003333333;50,06666667;801,3333333;15,6612168
23.02.2017 06:06:20 ;38,82333333;7,003333333;49,5;811,3333333;15,80597346
23.02.2017 06:11:28 ;38,90666667;7,006666667;49,7;814,6666667;16,50019618
23.02.2017 06:16:40 ;38,99333333;7,003333333;50,06666667;817;16,08646132
23.02.2017 06:21:54 ;39,08333333;7;50,5;815;16,17725439
23.02.2017 06:27:05 ;39,16666667;7;49,83333333;809;16,07832754
23.02.2017 06:32:13 ;39,25333333;7,003333333;49,9;812,3333333;15,97618619
23.02.2017 06:37:26 ;39,34;7,006666667;50;811;15,52402735
23.02.2017 06:42:42 ;39,42666667;7;49,96666667;808,3333333;15,73325093
23.02.2017 06:47:50 ;39,51333333;7,01;49,7;814,3333333;16,39729215
23.02.2017 06:53:05 ;39,60333333;7;49,9;815,3333333;16,45456632
23.02.2017 06:58:14 ;39,68666667;6,996666667;50,03333333;816,3333333;16,60144174
23.02.2017 07:03:28 ;39,77333333;7,003333333;49,66666667;816,3333333;16,36525355
23.02.2017 07:08:43 ;39,86333333;7,01;49,56666667;820,3333333;16,42204584
23.02.2017 07:13:53 ;39,94666667;7;49,7;822,6666667;16,59720381
23.02.2017 07:19:05 ;40,03333333;6,996666667;50,23333333;814,3333333;16,76612462
23.02.2017 07:24:19 ;40,12333333;7,006666667;49,83333333;815,6666667;16,47262646
23.02.2017 07:29:28 ;40,20666667;7,003333333;49,6;821,6666667;16,38082582
23.02.2017 07:34:40 ;40,29333333;7,006666667;50,23333333;822;16,19393708
23.02.2017 07:39:53 ;40,38333333;7,013333333;50,16666667;817,3333333;16,70625757
23.02.2017 07:45:09 ;40,46666667;7;49,7;822,6666667;16,53442904
23.02.2017 07:50:18 ;40,55333333;7,006666667;49,86666667;827;16,22578879
23.02.2017 07:55:29 ;40,64333333;7,006666667;50,13333333;824,6666667;16,93289888
23.02.2017 08:00:40 ;40,72666667;7,003333333;50,03333333;825,6666667;16,42135259
23.02.2017 08:05:56 ;40,81333333;7,01;49,53333333;831,6666667;17,28598377
23.02.2017 08:11:10 ;40,90333333;7,003333333;49,8;833,6666667;17,50060677
23.02.2017 08:16:18 ;40,98666667;7,006666667;49,6;840,3333333;17,7609205
23.02.2017 08:21:30 ;41,07333333;7,003333333;49,46666667;834,6666667;17,63166852
23.02.2017 08:26:45 ;41,16333333;6,993333333;49,7;839,3333333;17,0638138
23.02.2017 08:31:56 ;41,24666667;7,003333333;49,73333333;833;17,60077797
23.02.2017 08:37:09 ;41,33333333;7,003333333;50,1;825,6666667;17,7778629
23.02.2017 08:42:24 ;41,42333333;7,006666667;50,03333333;826;17,88074659
23.02.2017 08:47:36 ;41,51;7,006666667;49,5;835,3333333;17,69141589
23.02.2017 08:52:44 ;41,59333333;7,003333333;50,2;834,6666667;17,91051719
23.02.2017 08:57:58 ;41,68333333;7,003333333;50,1;832,3333333;17,79419623
23.02.2017 09:03:10 ;41,76666667;7,006666667;49,96666667;825;18,0861599
23.02.2017 09:08:23 ;41,85333333;7,006666667;49,66666667;840,3333333;18,17631821
23.02.2017 09:13:38 ;41,94333333;7,006666667;50,06666667;838;18,14665953
23.02.2017 09:18:46 ;42,02666667;7,013333333;50,06666667;834,3333333;18,4664642
23.02.2017 09:23:59 ;42,11333333;6,996666667;49,7;834,3333333;18,09185078
23.02.2017 09:29:13 ;42,20333333;7,01;49,66666667;839;18,29412044
23.02.2017 09:34:24 ;42,29;7,006666667;50,13333333;834;17,90702098
23.02.2017 09:39:36 ;42,37333333;6,996666667;49,76666667;834,6666667;17,783828
23.02.2017 09:44:50 ;42,46333333;7,01;49,6;836;18,83918078
23.02.2017 09:50:00 ;42,55;7;49,8;837,6666667;18,82914374
23.02.2017 09:55:11 ;42,63333333;7,006666667;49,96666667;835,3333333;18,16231328
23.02.2017 10:00:26 ;42,72333333;7,016666667;49,93333333;832;18,26953173
23.02.2017 10:05:42 ;42,81333333;7,006666667;49,56666667;839,6666667;18,78291996
23.02.2017 10:10:50 ;42,89666667;6,996666667;50,2;839,3333333;18,91393317
23.02.2017 10:16:01 ;42,98333333;7,003333333;50,23333333;830;18,65802021
23.02.2017 10:21:14 ;43,07333333;7,003333333;50,6;833,6666667;18,73656061
23.02.2017 10:26:29 ;43,15666667;7,003333333;49,83333333;840;19,09076556
23.02.2017 10:31:44 ;43,24333333;6,993333333;50,3;835;19,46708627
23.02.2017 10:36:53 ;43,33333333;7;50,03333333;838;18,82976467
23.02.2017 10:42:04 ;43,41666667;7,003333333;49,6;839,6666667;18,99269786
23.02.2017 10:47:18 ;43,50333333;7;49,56666667;842,6666667;18,5185801
23.02.2017 10:52:30 ;43,59333333;7,006666667;49,86666667;843;19,54720271
23.02.2017 10:57:41 ;43,67666667;7,003333333;50,13333333;836;18,6403175
23.02.2017 11:02:58 ;43,76333333;6,996666667;49,6;843,3333333;19,62161008
23.02.2017 11:08:10 ;43,85333333;7,006666667;49,93333333;843,3333333;19,05080849
23.02.2017 11:13:20 ;43,93666667;7,006666667;50,06666667;841;19,75087567
23.02.2017 11:18:31 ;44,02333333;6,993333333;50;844,3333333;19,29238324
23.02.2017 11:23:47 ;44,11333333;7;49,83333333;841,6666667;19,68153864
23.02.2017 11:28:56 ;44,19666667;6,996666667;49,8;849,3333333;19,47803788
23.02.2017 11:34:10 ;44,28333333;7,006666667;50,06666667;851,3333333;20,06030944
23.02.2017 11:39:22 ;44,37333333;7,006666667;50,16666667;847,3333333;19,51498652
23.02.2017 11:44:35 ;44,46;7,006666667;49,76666667;850;20,23658471
23.02.2017 11:49:49 ;44,54333333;7,01;49,83333333;852,3333333;19,26107442
23.02.2017 11:54:57 ;44,63333333;7,003333333;50,16666667;848;19,35452242
23.02.2017 12:00:09 ;44,71666667;7,016666667;49,76666667;848,3333333;19,65587589
23.02.2017 12:05:27 ;44,80666667;7,003333333;49,63333333;853,6666667;19,89249755
23.02.2017 12:10:36 ;44,89333333;6,996666667;49,9;855,3333333;20,49642615
23.02.2017 12:15:48 ;44,98;6,996666667;50,23333333;849;20,02899738
23.02.2017 12:21:03 ;45,06666667;7,01;49,56666667;853;20,91463028
23.02.2017 12:26:15 ;45,15333333;7,01;49,96666667;854,6666667;20,72476357
23.02.2017 12:31:23 ;45,24;7,006666667;49,93333333;862;20,36525629
23.02.2017 12:36:38 ;45,32666667;7,013333333;50,23333333;845,3333333;20,63518262
23.02.2017 12:41:54 ;45,41333333;7,006666667;49,83333333;847,3333333;19,96314177
23.02.2017 12:47:06 ;45,50333333;7,006666667;49,8;852;20,55529376
23.02.2017 12:52:20 ;45,58666667;7,013333333;50,16666667;848,3333333;20,38986973
23.02.2017 12:57:28 ;45,67333333;7,006666667;50,13333333;845;20,74426777
23.02.2017 13:02:43 ;45,76333333;7;49,7;854,3333333;19,91637952
23.02.2017 13:07:58 ;45,85;6,983333333;50,1;851;19,48312998
23.02.2017 13:13:06 ;45,93333333;7;49,76666667;851;20,03772504
23.02.2017 13:18:18 ;46,02333333;7,01;49,43333333;855,3333333;21,40051215
23.02.2017 13:23:32 ;46,10666667;7,006666667;49,7;855,6666667;20,95877691
23.02.2017 13:28:44 ;46,19333333;7,013333333;49,96666667;854,6666667;20,96236299
23.02.2017 13:33:56 ;46,28333333;7,013333333;49,86666667;851,6666667;20,98291683
23.02.2017 13:39:12 ;46,37;6,99;49,53333333;858,6666667;20,65746555
23.02.2017 13:44:28 ;46,45666667;7,016666667;49,86666667;860;20,88644767
23.02.2017 13:49:36 ;46,54333333;7,01;50,1;851,6666667;21,11353535
23.02.2017 13:54:48 ;46,63;7,003333333;49,8;853,3333333;20,82278858
23.02.2017 14:00:01 ;46,71333333;6,996666667;49,4;858,3333333;22,21611886
23.02.2017 14:05:13 ;46,80333333;7,006666667;50;854,6666667;21,7813419
23.02.2017 14:10:28 ;46,89333333;7,003333333;50,1;852,6666667;21,40953172
23.02.2017 14:15:40 ;46,97666667;7,006666667;49,9;854,6666667;21,90721053
23.02.2017 14:20:56 ;47,06333333;7,013333333;49,86666667;855,3333333;21,73842984
23.02.2017 14:26:11 ;47,15333333;7,003333333;50,13333333;859,3333333;21,84657098
23.02.2017 14:31:19 ;47,23666667;7,01;49,96666667;850,6666667;21,23700065
23.02.2017 14:36:32 ;47,32333333;7,01;49,8;854,6666667;21,37281574
23.02.2017 14:41:46 ;47,41333333;7,013333333;49,9;854,3333333;21,96974539
23.02.2017 14:46:55 ;47,49666667;7,006666667;50,16666667;849,3333333;21,87748931
23.02.2017 14:52:06 ;47,58333333;7,006666667;49,8;847;22,1775931
23.02.2017 14:57:22 ;47,67333333;7,006666667;49,66666667;853;22,32757145
23.02.2017 15:02:37 ;47,76;7,01;49,83333333;854,6666667;22,15374727
23.02.2017 15:07:45 ;47,84333333;7,02;50,06666667;853,3333333;22,68284219
23.02.2017 15:12:57 ;47,93333333;7,01;49,76666667;853;22,44130065
23.02.2017 15:18:10 ;48,02;7,01;49,6;853,3333333;21,92692805
23.02.2017 15:23:22 ;48,10333333;7,01;50,13333333;854,3333333;22,59126456
23.02.2017 15:28:37 ;48,19333333;6,99;50,16666667;850;22,42433641
23.02.2017 15:33:50 ;48,28;7,01;49,93333333;851,3333333;21,49525966
23.02.2017 15:39:05 ;48,36666667;6,993333333;50,03333333;853,3333333;22,28426504
23.02.2017 15:44:20 ;48,45333333;7,013333333;50,03333333;848,3333333;22,11547182
23.02.2017 15:49:28 ;48,54333333;7;50,23333333;848,6666667;21,79516717
23.02.2017 15:54:40 ;48,62666667;7,013333333;49,66666667;848,3333333;22,54573237
23.02.2017 15:59:54 ;48,71333333;6,99;49,8;845,3333333;22,46453249
23.02.2017 16:05:07 ;48,80333333;7,003333333;50,2;838;21,6111248
23.02.2017 16:10:19 ;48,88666667;7,003333333;49,4;839,3333333;23,09365305
23.02.2017 16:15:34 ;48,97333333;7,003333333;50;845;22,22012425
23.02.2017 16:20:49 ;49,06333333;7,006666667;49,83333333;840;21,48961676
23.02.2017 16:25:58 ;49,14666667;7,003333333;49,73333333;836;20,66284265
23.02.2017 16:31:10 ;49,23333333;7;49,63333333;828,6666667;20,94281949
23.02.2017 16:36:21 ;49,32333333;7,006666667;49,6;833,6666667;22,29043812
23.02.2017 16:41:36 ;49,41;7,006666667;50,23333333;821;21,45404463
23.02.2017 16:46:51 ;49,49666667;7,016666667;49,8;824,3333333;21,35878059
23.02.2017 16:52:00 ;49,58333333;7,02;49,56666667;823,3333333;21,32744487
23.02.2017 16:57:12 ;49,67;7,016666667;50,2;819,3333333;20,56129686
23.02.2017 17:02:26 ;49,75666667;7;49,8;823,6666667;21,74309812
23.02.2017 17:07:36 ;49,84333333;7,006666667;50,16666667;823;
23.02.2017 17:12:49 ;49,93;7,003333333;49,93333333;824,3333333;20,59893832
23.02.2017 17:18:04 ;50,01666667;7,016666667;49,76666667;829;21,69987832
23.02.2017 17:23:13 ;50,10333333;7,006666667;50,43333333;821;21,51245418
23.02.2017 17:28:25 ;50,19;7,003333333;49,96666667;818,6666667;21,16906494
23.02.2017 17:33:39 ;50,27666667;7,016666667;49,73333333;825;21,86856716
23.02.2017 17:38:55 ;50,36333333;7,003333333;49,83333333;827;21,39348118
23.02.2017 17:44:08 ;50,45333333;7,003333333;50,13333333;819;21,84338972
23.02.2017 17:49:20 ;50,53666667;7,006666667;49,5;824,6666667;20,85246767
23.02.2017 17:54:36 ;50,62333333;7;49,76666667;824,6666667;21,18324608
23.02.2017 17:59:44 ;50,71333333;6,986666667;49,86666667;825,3333333;21,62789331
23.02.2017 18:05:00 ;50,8;7,013333333;50,13333333;818,3333333;22,05111408
23.02.2017 18:10:10 ;50,88333333;7,003333333;49,83333333;822,3333333;21,57334225
23.02.2017 18:15:21 ;50,97333333;7,01;49,9;827,3333333;21,31068058
23.02.2017 18:20:36 ;51,06;6,996666667;50,6;818;21,82866169
23.02.2017 18:25:46 ;51,14333333;7,013333333;50,13333333;825,6666667;21,76511286
23.02.2017 18:30:58 ;51,23333333;6,993333333;49,46666667;820;21,21934576
23.02.2017 18:36:13 ;51,32;7;49,73333333;819,3333333;20,52977284
23.02.2017 18:41:23 ;51,40333333;7,01;49,93333333;817,6666667;20,91859054
23.02.2017 18:46:35 ;51,49333333;7,003333333;50,13333333;808,3333333;21,26597333
23.02.2017 18:51:51 ;51,58333333;7;49,86666667;809,3333333;21,05173747
23.02.2017 18:57:00 ;51,66333333;7,006666667;49,43333333;816,3333333;20,68404612
23.02.2017 19:02:13 ;51,75333333;7;50,3;808,6666667;20,98850465
23.02.2017 19:07:23 ;51,84;6,99;50,2;805,6666667;20,64931098
23.02.2017 19:12:40 ;51,92666667;6,986666667;50,06666667;804,3333333;21,19487601
23.02.2017 19:17:49 ;52,01333333;7,006666667;49,76666667;812;20,9904883
23.02.2017 19:23:01 ;52,1;7,02;49,96666667;808,3333333;20,37642579
23.02.2017 19:28:16 ;52,18666667;7;50,26666667;804,3333333;20,62253579
23.02.2017 19:33:26 ;52,27333333;6,993333333;49,76666667;803,3333333;20,64774171
23.02.2017 19:38:38 ;52,36;7,006666667;49,56666667;803,6666667;20,92296923
23.02.2017 19:43:51 ;52,44666667;7,003333333;49,73333333;805;19,96356502
23.02.2017 19:49:04 ;52,53333333;6,996666667;50,06666667;798,6666667;20,09518541
23.02.2017 19:54:19 ;52,62333333;7;50,13333333;795;20,00861959
23.02.2017 19:59:28 ;52,70666667;7,01;49,83333333;796,3333333;19,95424076
23.02.2017 20:04:41 ;52,79333333;7,01;50;798;20,79521188
23.02.2017 20:09:56 ;52,88333333;7;50,2;791,6666667;20,07131056
23.02.2017 20:15:04 ;52,96666667;7,013333333;50,16666667;793,3333333;19,79880743
23.02.2017 20:20:17 ;53,05333333;6,996666667;49,33333333;804,6666667;20,37177776
23.02.2017 20:25:32 ;53,14333333;7;49,83333333;793;19,98550498
23.02.2017 20:30:45 ;53,22666667;7,003333333;50,66666667;787,6666667;18,59064326
23.02.2017 20:35:57 ;53,31333333;7,006666667;49,73333333;784,6666667;19,91820946
23.02.2017 20:41:11 ;53,40333333;7,013333333;49,8;784,3333333;19,59019192
23.02.2017 20:46:25 ;53,49;7,02;49,8;786,6666667;19,43774189
23.02.2017 20:51:34 ;53,57333333;7,006666667;50,03333333;780,3333333;19,70819317
23.02.2017 20:56:46 ;53,66333333;6,993333333;50;780,6666667;20,01202112
23.02.2017 21:02:01 ;53,75;7,016666667;49,73333333;777,3333333;19,60643219
23.02.2017 21:07:11 ;53,83333333;7,01;49,9;778;19,65053433
23.02.2017 21:12:23 ;53,92333333;7,01;50,23333333;769,6666667;19,46619626
23.02.2017 21:17:34 ;54,00666667;7,006666667;50,16666667;766,3333333;18,46386467
23.02.2017 21:22:48 ;54,09333333;7,01;49,63333333;770,6666667;18,30524685
23.02.2017 21:28:03 ;54,18333333;7,023333333;49,83333333;772,6666667;18,95368496
23.02.2017 21:33:12 ;54,27;7,016666667;49,83333333;770,6666667;19,12100521
23.02.2017 21:38:24 ;54,35333333;7,003333333;50,06666667;761,3333333;18,80523322
23.02.2017 21:43:38 ;54,44333333;7,003333333;49,56666667;764,3333333;18,31148232
23.02.2017 21:48:47 ;54,53;7,003333333;49,83333333;762;18,60512043
23.02.2017 21:53:59 ;54,61333333;6,996666667;50,16666667;759,6666667;18,42598437
23.02.2017 21:59:13 ;54,70333333;6,97;50;759,6666667;18,3884675
23.02.2017 22:04:22 ;54,78666667;6,993333333;49,96666667;757,3333333;18,56753464
23.02.2017 22:09:34 ;54,87333333;7;49,73333333;763,6666667;18,60266052
23.02.2017 22:14:48 ;54,96333333;7,01;49,86666667;757,3333333;17,76522416
23.02.2017 22:20:04 ;55,05333333;7,003333333;50,06666667;752,3333333;18,0372381
23.02.2017 22:25:16 ;55,13666667;6,99;49,9;754;18,00298051
23.02.2017 22:30:28 ;55,22333333;6,983333333;49,93333333;752,3333333;17,35707025
23.02.2017 22:35:40 ;55,31333333;7;50,26666667;746,6666667;17,72899196
23.02.2017 22:40:55 ;55,39666667;6,99;49,36666667;750,6666667;17,81210059
23.02.2017 22:46:10 ;55,48333333;7,003333333;49,93333333;748,3333333;17,42029825
23.02.2017 22:51:18 ;55,57333333;7,01;49,83333333;748;17,59547904
23.02.2017 22:56:30 ;55,65666667;7,006666667;49,8;741,6666667;17,58920473
23.02.2017 23:01:44 ;55,74333333;7,01;49,76666667;743;16,82546994
23.02.2017 23:06:56 ;55,83333333;7,003333333;49,66666667;745,3333333;17,21862895
23.02.2017 23:12:08 ;55,91666667;7,01;50,33333333;735;17,70100954
23.02.2017 23:17:22 ;56,00333333;7,006666667;49,93333333;739,3333333;16,94138352
23.02.2017 23:22:34 ;56,09333333;6,99;49,63333333;739,3333333;17,45480454
23.02.2017 23:27:43 ;56,17666667;7,016666667;50,03333333;739,6666667;16,33176745
23.02.2017 23:32:58 ;56,26333333;6,986666667;50,06666667;738,3333333;16,30703054
23.02.2017 23:38:13 ;56,35333333;7,003333333;50;732;16,99039965
23.02.2017 23:43:25 ;56,44;7,003333333;50;739,6666667;17,04972635
23.02.2017 23:48:40 ;56,52666667;7;50,16666667;735;16,81555991
23.02.2017 23:53:49 ;56,61333333;7,016666667;50,13333333;733,6666667;16,90876034
23.02.2017 23:59:02 ;56,70333333;7,013333333;49,66666667;737,3333333;16,51039709
24.02.2017 00:04:17 ;56,78666667;7,006666667;49,8;737,3333333;16,36309992
24.02.2017 00:09:26 ;56,87333333;7,016666667;49,93333333;736;16,77817378
24.02.2017 00:14:38 ;56,96333333;7,01;49,9;730,3333333;17,28631237
24.02.2017 00:19:53 ;57,04666667;7,02;49,83333333;729,3333333;17,08877195
24.02.2017 00:25:05 ;57,13333333;6,993333333;49,63333333;743;16,62934547
