EX_phis,phis_L_e[e]->,false,0,1000
EX_asc6p,asc6p_e[e]->,false,0,1000
EX_Telu,Telu_e[e]->,false,0,1000
EX_fb,fb_e[e] <=>,true,-1000,1000
EX_fus, fus_c[e]->,false,0,1000
EX_indig,indig_e[e]->,false,0,1000
EX_TPP,TPP_e[e]->,false,0,1000
EX_prn,prn_e[e]->,false,0,1000
EX_memy,memy_e[e]->,false,0,1000
EX_cy,cy_e[c] ->,false,0,1000
EX_entbactin,entbactin_e[e] <=>,true,-1000,1000
EX_oxoformate,oxoformate_e[e]->,false,0,1000
EX_catechol,catechol_e[e]->,false,0,1000
EX_tel,tel_e[e]->,false,0,1000
EX_fucose,fucose_e[e]->,false,0,1000
EX_rmn,rmn_e[e]->,false,0,1000
EX_glucs,glucs_e[e]->,false,0,1000
EX_des, des_e[e]->,false,0,1000
EX_fentero,fentero_e[e]->,false,0,1000
EX_cobal,cobal_e[e] ->,false,0,1000
EX_omycin,omycin_e[e]->,false,0,1000
EX_xylb,xylb_e[e]->,false,0,1000
EX_aso3,aso3_e[e]->,false,0,1000
